"City","State","Total","Units_1","Units_2","Units_3.4","Units_5.Inf","Month"
"Glens Falls","NY",1604,1604,0,0,0,2
"Goldsboro","NC",1873,1873,0,0,0,2
"Grand Forks","ND-MN",0,0,0,0,0,2
"Grand Junction","CO",5448,5448,0,0,0,2
"Grand Rapids-Wyoming","MI",7165,6805,0,360,0,2
"Great Falls","MT",2332,2332,0,0,0,2
"Greeley","CO",9200,9055,0,0,145,2
"Green Bay","WI",2663,2663,0,0,0,2
"Greensboro-High Point","NC",22070,18743,129,0,3198,2
"Greenville","NC",3590,3590,0,0,0,2
"Greenville","SC",17433,17433,0,0,0,2
"Gulfport-Biloxi","MS",11785,11365,420,0,0,2
"Hagerstown-Martinsburg","MD-WV",5696,5696,0,0,0,2
"Hanford-Corcoran","CA",633,633,0,0,0,2
"Harrisburg-Carlisle","PA",6661,6661,0,0,0,2
"Harrisonburg","VA",8393,7101,0,0,1292,2
"Hartford-West Hartford-East Hartford","CT",7148,5543,0,0,1605,2
"Hattiesburg","MS",317,317,0,0,0,2
"Hickory-Lenoir-Morganton","NC",8179,8179,0,0,0,2
"Hinesville-Fort Stewart","GA",2556,2556,0,0,0,2
"Holland-Grand Haven","MI",2159,2159,0,0,0,2
"Honolulu","HI",20855,15155,0,0,5700,2
"Hot Springs","AR",328,328,0,0,0,2
"Houma-Bayou Cane-Thibodaux","LA",6741,6741,0,0,0,2
"Houston-Sugar Land-Baytown","TX",283408,249019,415,240,33734,2
"Huntington-Ashland","WV-KY-OH",220,220,0,0,0,2
"Huntsville","AL",17999,17999,0,0,0,2
"Idaho Falls","ID",1620,1620,0,0,0,2
"Indianapolis-Carmel","IN",44744,39771,216,0,4757,2
"Iowa City","IA",3570,3570,0,0,0,2
"Ithaca","NY",150,150,0,0,0,2
"Jackson","MI",505,109,0,0,396,2
"Jackson","MS",11175,11175,0,0,0,2
"Jackson","TN",2364,2364,0,0,0,2
"Jacksonville","FL",141853,34335,933,0,106585,2
"Jacksonville","NC",20755,9715,0,0,11040,2
"Janesville","WI",363,363,0,0,0,2
"Jefferson City","MO",478,478,0,0,0,2
"Johnson City","TN",4380,4380,0,0,0,2
"Johnstown","PA",0,0,0,0,0,2
"Jonesboro","AR",2058,2058,0,0,0,2
"Joplin","MO",538,538,0,0,0,2
"Kalamazoo-Portage","MI",3875,2488,0,0,1387,2
"Kankakee-Bradley","IL",0,0,0,0,0,2
"Kansas City","MO-KS",21871,19946,0,1583,342,2
"Kennewick-Pasco-Richland","WA",6488,6071,0,0,417,2
"Killeen-Temple-Fort Hood","TX",19095,18504,591,0,0,2
"Kingsport-Bristol-Bristol","TN-VA",2500,2351,149,0,0,2
"Kingston","NY",765,505,260,0,0,2
"Knoxville","TN",12249,11279,0,0,970,2
"Kokomo","IN",0,0,0,0,0,2
"La Crosse","WI-MN",430,430,0,0,0,2
"Lafayette","IN",2870,2870,0,0,0,2
"Lafayette","LA",5790,5350,0,0,440,2
"Lake Charles","LA",5168,5168,0,0,0,2
"Lake Havasu City-Kingman","AZ",4093,4093,0,0,0,2
"Lakeland-Winter Haven","FL",15530,15530,0,0,0,2
"Lancaster","PA",6187,5613,0,0,574,2
"Lansing-East Lansing","MI",3275,3275,0,0,0,2
"Laredo","TX",5735,5044,134,201,356,2
"Las Cruces","NM",14778,10500,0,0,4278,2
"Las Vegas-Paradise","NV",21872,19989,0,1883,0,2
"Lawrence","KS",1369,1235,134,0,0,2
"Lawton","OK",2583,2583,0,0,0,2
"Lebanon","PA",3154,3154,0,0,0,2
"Lewiston","ID-WA",216,216,0,0,0,2
"Lewiston-Auburn","ME",510,510,0,0,0,2
"Lexington-Fayette","KY",15137,14967,170,0,0,2
"Lima","OH",1200,1200,0,0,0,2
"Lincoln","NE",6004,5864,140,0,0,2
"Little Rock-North Little Rock","AR",17815,13565,0,0,4250,2
"Logan","UT-ID",1477,1477,0,0,0,2
"Longview","TX",1447,1447,0,0,0,2
"Longview","WA",1617,1617,0,0,0,2
"Los Angeles-Long Beach-Santa Ana","CA",130885,52066,7471,6315,65033,2
"Louisville-Jefferson County","KY-IN",20745,20745,0,0,0,2
"Lubbock","TX",11451,11251,200,0,0,2
"Lynchburg","VA",12726,12726,0,0,0,2
"Macon","GA",3002,2290,0,0,712,2
"Madera-Chowchilla","CA",1140,1140,0,0,0,2
"Madison","WI",12475,12202,273,0,0,2
"Manchester-Nashua","NH",1829,1529,300,0,0,2
"Manhattan","KS",6014,4258,0,0,1756,2
"Mankato-North Mankato","MN",310,310,0,0,0,2
"Mansfield","OH",0,0,0,0,0,2
"McAllen-Edinburg-Mission","TX",39111,38085,172,854,0,2
"Medford","OR",2864,2864,0,0,0,2
"Memphis","TN-MS-AR",16135,16135,0,0,0,2
"Merced","CA",823,823,0,0,0,2
"Miami-Fort Lauderdale-Pompano Beach","FL",40148,26198,303,6087,7560,2
"Michigan City-La Porte","IN",440,440,0,0,0,2
"Midland","TX",1721,1721,0,0,0,2
"Milwaukee-Waukesha-West Allis","WI",23752,12624,563,875,9690,2
"Minneapolis-St. Paul-Bloomington","MN-WI",42916,40361,0,600,1955,2
"Missoula","MT",1871,1746,125,0,0,2
"Mobile","AL",5582,5582,0,0,0,2
"Modesto","CA",1861,1861,0,0,0,2
"Monroe","LA",1980,1929,51,0,0,2
"Monroe","MI",659,659,0,0,0,2
"Montgomery","AL",3232,3232,0,0,0,2
"Morgantown","WV",115,115,0,0,0,2
"Morristown","TN",1675,1605,70,0,0,2
"Mount Vernon-Anacortes","WA",2453,2453,0,0,0,2
"Muncie","IN",0,0,0,0,0,2
"Muskegon-Norton Shores","MI",0,0,0,0,0,2
"Myrtle Beach-North Myrtle Beach-Conway","SC",15015,10232,0,0,4783,2
"Napa","CA",1535,1535,0,0,0,2
"Naples-Marco Island","FL",25893,17435,0,1765,6693,2
"Nashville-Davidson--Murfreesboro","TN",47387,47287,100,0,0,2
"New Haven-Milford","CT",1738,1186,60,0,492,2
"New Orleans-Metairie-Kenner","LA",43612,22712,900,0,20000,2
"New York-Northern New Jersey-Long Island","NY-NJ-PA",137583,78605,6200,5563,47215,2
"Niles-Benton Harbor","MI",185,185,0,0,0,2
"Norwich-New London","CT",2055,1853,0,202,0,2
"Ocala","FL",6577,5823,754,0,0,2
"Ocean City","NJ",3533,3277,256,0,0,2
"Odessa","TX",790,790,0,0,0,2
"Ogden-Clearfield","UT",9583,8004,200,680,699,2
"Oklahoma City","OK",34315,33865,0,0,450,2
"Olympia","WA",9785,9496,289,0,0,2
"Omaha-Council Bluffs","NE-IA",17987,17449,88,0,450,2
"Orlando-Kissimmee","FL",69613,69218,0,395,0,2
"Oshkosh-Neenah","WI",1252,1042,210,0,0,2
"Owensboro","KY",899,899,0,0,0,2
"Oxnard-Thousand Oaks-Ventura","CA",5079,4329,0,0,750,2
"Palm Bay-Melbourne-Titusville","FL",17826,15355,0,636,1835,2
"Palm Coast","FL",3107,3107,0,0,0,2
"Panama City-Lynn Haven-Panama City Beach","FL",4156,4156,0,0,0,2
"Parkersburg-Marietta-Vienna","WV-OH",372,372,0,0,0,2
"Pascagoula","MS",7340,7340,0,0,0,2
"Pensacola-Ferry Pass-Brent","FL",16699,10586,0,0,6113,2
"Peoria","IL",1739,1739,0,0,0,2
"Philadelphia-Camden-Wilmington","PA-NJ-DE-MD",52023,49501,1130,125,1267,2
"Phoenix-Mesa-Scottsdale","AZ",105429,54660,0,0,50769,2
"Pine Bluff","AR",0,0,0,0,0,2
"Pittsburgh","PA",22510,18425,120,0,3965,2
"Pittsfield","MA",158,158,0,0,0,2
"Pocatello","ID",868,868,0,0,0,2
"Port St. Lucie","FL",5780,5002,0,344,434,2
"Portland-South Portland-Biddeford","ME",12093,8073,225,2530,1265,2
"Portland-Vancouver-Beaverton","OR-WA",42109,29338,0,2069,10702,2
"Poughkeepsie-Newburgh-Middletown","NY",4331,3351,0,0,980,2
"Prescott","AZ",4970,4970,0,0,0,2
"Providence-New Bedford-Fall River","RI-MA",10304,9333,626,239,106,2
"Provo-Orem","UT",8540,8540,0,0,0,2
"Pueblo","CO",3064,3064,0,0,0,2
"Punta Gorda","FL",4581,4581,0,0,0,2
"Racine","WI",14486,2486,0,0,12000,2
"Raleigh-Cary","NC",52442,52442,0,0,0,2
"Rapid City","SD",3797,3797,0,0,0,2
"Reading","PA",1408,1408,0,0,0,2
"Redding","CA",3514,3514,0,0,0,2
"Reno-Sparks","NV",12597,8433,0,0,4164,2
"Richmond","VA",33034,31266,0,286,1482,2
"Riverside-San Bernardino-Ontario","CA",68725,59984,0,900,7841,2
"Roanoke","VA",3308,3308,0,0,0,2
"Rochester","MN",778,778,0,0,0,2
"Rochester","NY",10852,9055,0,420,1377,2
"Rockford","IL",907,907,0,0,0,2
"Rocky Mount","NC",1886,1886,0,0,0,2
"Rome","GA",724,724,0,0,0,2
"Sacramento--Arden-Arcade--Roseville","CA",33202,32532,0,0,670,2
"Saginaw-Saginaw Township North","MI",140,140,0,0,0,2
"Salem","OR",5969,5670,299,0,0,2
"Salinas","CA",1942,1048,0,894,0,2
"Salisbury","MD",1371,552,0,0,819,2
"Salt Lake City","UT",60980,8600,0,440,51940,2
"San Angelo","TX",8841,1941,0,0,6900,2
"San Antonio","TX",67718,65321,0,0,2397,2
"San Diego-Carlsbad-San Marcos","CA",31699,28634,1049,2016,0,2
"San Francisco-Oakland-Fremont","CA",67674,26125,270,0,41279,2
"San Jose-Sunnyvale-Santa Clara","CA",7154,6518,636,0,0,2
"San Luis Obispo-Paso Robles","CA",4350,4350,0,0,0,2
"Sandusky","OH",0,0,0,0,0,2
"Santa Barbara-Santa Maria","CA",5308,4475,0,833,0,2
"Santa Cruz-Watsonville","CA",244,244,0,0,0,2
"Santa Fe","NM",667,667,0,0,0,2
"Santa Rosa-Petaluma","CA",5181,5181,0,0,0,2
"Savannah","GA",10382,10382,0,0,0,2
"Scranton--Wilkes-Barre","PA",1029,1029,0,0,0,2
"Seattle-Tacoma-Bellevue","WA",73386,63658,2330,0,7398,2
"Sebastian-Vero Beach","FL",7718,7718,0,0,0,2
"Sheboygan","WI",170,170,0,0,0,2
"Sherman-Denison","TX",0,0,0,0,0,2
"Shreveport-Bossier City","LA",13109,13109,0,0,0,2
"Sioux City","IA-NE-SD",730,730,0,0,0,2
"Sioux Falls","SD",4504,1393,0,0,3111,2
"South Bend-Mishawaka","IN-MI",3361,1269,0,1084,1008,2
"Spartanburg","SC",4876,4876,0,0,0,2
"Spokane","WA",4030,4030,0,0,0,2
"Springfield","IL",1699,1503,196,0,0,2
"Springfield","MA",2859,2499,360,0,0,2
"Springfield","MO",3136,1859,190,0,1087,2
"Springfield","OH",1144,1144,0,0,0,2
"St. Cloud","MN",3153,753,0,0,2400,2
"St. George","UT",3788,3788,0,0,0,2
"St. Joseph","MO-KS",1105,1105,0,0,0,2
"St. Louis","MO-IL",40872,40404,150,318,0,2
"State College","PA",2434,2034,400,0,0,2
"Stockton","CA",6463,6463,0,0,0,2
"Sumter","SC",3001,3001,0,0,0,2
"Syracuse","NY",4175,4175,0,0,0,2
"Tallahassee","FL",10265,9148,142,0,975,2
"Tampa-St. Petersburg-Clearwater","FL",58876,56320,0,334,2222,2
"Terre Haute","IN",297,297,0,0,0,2
"Texarkana","TX-Texarkana",1131,668,463,0,0,2
"Toledo","OH",4844,3114,0,0,1730,2
"Topeka","KS",2987,2987,0,0,0,2
"Trenton-Ewing","NJ",3977,3977,0,0,0,2
"Tucson","AZ",22119,21642,199,0,278,2
"Tulsa","OK",31041,30841,200,0,0,2
"Tuscaloosa","AL",4758,4758,0,0,0,2
"Tyler","TX",1923,1692,0,0,231,2
"Utica-Rome","NY",0,0,0,0,0,2
"Valdosta","GA",4058,3493,120,0,445,2
"Vallejo-Fairfield","CA",7602,6352,0,0,1250,2
"Victoria","TX",604,604,0,0,0,2
"Vineland-Millville-Bridgeton","NJ",1527,1527,0,0,0,2
"Virginia Beach-Norfolk-Newport News","VA-NC",46479,36747,620,381,8731,2
"Visalia-Porterville","CA",14166,14166,0,0,0,2
"Waco","TX",3757,3597,160,0,0,2
"Warner Robins","GA",5626,5626,0,0,0,2
"Washington-Arlington-Alexandria","DC-VA-MD-WV",143360,120168,0,0,23192,2
"Waterloo-Cedar Falls","IA",1649,1649,0,0,0,2
"Wausau","WI",1236,1236,0,0,0,2
"Weirton-Steubenville","WV-OH",336,336,0,0,0,2
"Wenatchee-East Wenatchee","WA",3595,3595,0,0,0,2
"Wheeling","WV-OH",0,0,0,0,0,2
"Wichita Falls","TX",1424,809,0,0,615,2
"Wichita","KS",10583,10583,0,0,0,2
"Williamsport","PA",80,80,0,0,0,2
"Wilmington","NC",23189,22669,0,0,520,2
"Winchester","VA-WV",2850,2850,0,0,0,2
"Winston-Salem","NC",6533,6533,0,0,0,2
"Worcester","MA",5529,3411,0,2063,55,2
"Yakima","WA",1451,1451,0,0,0,2
"York-Hanover","PA",4048,3114,0,360,574,2
"Youngstown-Warren-Boardman","OH-PA",2271,2171,100,0,0,2
"Yuba City","CA",1502,1502,0,0,0,2
"Yuma","AZ",6771,6771,0,0,0,2
"Abilene","TX",3023,3023,0,0,0,3
"Akron","OH",4219,4042,0,0,177,3
"Albany","GA",1638,1488,150,0,0,3
"Albany-Schenectady-Troy","NY",14206,11230,0,1475,1501,3
"Albuquerque","NM",19956,17570,0,1159,1227,3
"Alexandria","LA",5948,5948,0,0,0,3
"Allentown-Bethlehem-Easton","PA-NJ",14649,14649,0,0,0,3
"Altoona","PA",61,61,0,0,0,3
"Amarillo","TX",8344,8016,0,328,0,3
"Ames","IA",1483,1483,0,0,0,3
"Anchorage","AK",5946,5304,0,642,0,3
"Anderson","IN",802,802,0,0,0,3
"Anderson","SC",3010,3010,0,0,0,3
"Ann Arbor","MI",1528,1226,0,0,302,3
"Anniston-Oxford","AL",5490,2082,160,0,3248,3
"Appleton","WI",5160,4930,230,0,0,3
"Asheville","NC",21939,16631,0,0,5308,3
"Athens-Clarke County","GA",4815,3910,150,0,755,3
"Atlanta-Sandy Springs-Marietta","GA",94944,86607,425,734,7178,3
"Atlantic City-Hammonton","NJ",3622,3622,0,0,0,3
"Auburn-Opelika","AL",10813,10159,0,0,654,3
"Augusta-Richmond County","GA-SC",16698,16698,0,0,0,3
"Austin-Round Rock","TX",94396,80998,750,825,11823,3
"Bakersfield","CA",9637,8542,476,314,305,3
"Baltimore-Towson","MD",36670,35270,150,0,1250,3
"Bangor","ME",1691,1691,0,0,0,3
"Barnstable Town","MA",5672,5047,0,0,625,3
"Baton Rouge","LA",21818,21818,0,0,0,3
"Battle Creek","MI",0,0,0,0,0,3
"Bay City","MI",240,240,0,0,0,3
"Beaumont-Port Arthur","TX",35829,13347,0,0,22482,3
"Bellingham","WA",3421,3421,0,0,0,3
"Bend","OR",9325,9325,0,0,0,3
"Billings","MT",2056,2056,0,0,0,3
"Binghamton","NY",256,256,0,0,0,3
"Birmingham-Hoover","AL",27640,26874,0,0,766,3
"Bismarck","ND",624,624,0,0,0,3
"Bloomington","IN",3485,3062,0,0,423,3
"Bloomington-Normal","IL",4141,1404,0,0,2737,3
"Boise City-Nampa","ID",23430,22728,0,702,0,3
"Boston-Cambridge-Quincy","MA-NH",66032,54567,3506,1618,6341,3
"Boulder","CO",2571,2421,0,150,0,3
"Bowling Green","KY",3320,2940,0,0,380,3
"Bradenton-Sarasota-Venice","FL",23847,16729,0,618,6500,3
"Bremerton-Silverdale","WA",6169,6169,0,0,0,3
"Bridgeport-Stamford-Norwalk","CT",13864,11601,508,635,1120,3
"Brownsville-Harlingen","TX",4778,4631,147,0,0,3
"Brunswick","GA",6621,6621,0,0,0,3
"Buffalo-Niagara Falls","NY",8733,8733,0,0,0,3
"Burlington","NC",7390,7390,0,0,0,3
"Burlington-South Burlington","VT",2655,2383,0,272,0,3
"Canton-Massillon","OH",3875,3637,0,0,238,3
"Cape Coral-Fort Myers","FL",18006,13712,0,0,4294,3
"Cape Girardeau-Jackson","MO-IL",685,545,140,0,0,3
"Carson City","NV",439,439,0,0,0,3
"Casper","WY",567,567,0,0,0,3
"Cedar Rapids","IA",4866,4125,199,542,0,3
"Champaign-Urbana","IL",2292,2292,0,0,0,3
"Charleston","WV",1723,1723,0,0,0,3
"Charleston-North Charleston-Summerville","SC",52128,49592,0,1242,1294,3
"Charlotte-Gastonia-Concord","NC-SC",76106,54783,0,0,21323,3
"Charlottesville","VA",7971,7314,0,0,657,3
"Chattanooga","TN-GA",11076,10527,91,0,458,3
"Cheyenne","WY",1886,1886,0,0,0,3
"Chicago-Naperville-Joliet","IL-IN-WI",103875,76446,1715,5981,19733,3
"Chico","CA",2787,2361,0,426,0,3
"Cincinnati-Middletown","OH-KY-IN",43831,43016,0,0,815,3
"Clarksville","TN-KY",14386,13068,138,380,800,3
"Cleveland","TN",2709,2354,145,210,0,3
"Cleveland-Elyria-Mentor","OH",22641,21626,0,1015,0,3
"Coeur dAlene","ID",9526,9526,0,0,0,3
"College Station-Bryan","TX",11148,11148,0,0,0,3
"Colorado Springs","CO",30931,30561,370,0,0,3
"Columbia","MO",4883,4733,150,0,0,3
"Columbia","SC",31674,27514,0,0,4160,3
"Columbus","GA-AL",10642,9827,0,136,679,3
"Columbus","IN",1953,1953,0,0,0,3
"Columbus","OH",47640,44690,1309,275,1366,3
"Corpus Christi","TX",6335,6335,0,0,0,3
"Corvallis","OR",76,76,0,0,0,3
"Cumberland","MD-WV",2307,1407,0,0,900,3
"Dallas-Fort Worth-Arlington","TX",238142,199879,1249,113,36901,3
"Dalton","GA",1681,1681,0,0,0,3
"Danville","IL",0,0,0,0,0,3
"Danville","VA",745,745,0,0,0,3
"Davenport-Moline-Rock Island","IA-IL",3388,3388,0,0,0,3
"Dayton","OH",11895,11272,0,113,510,3
"Decatur","AL",543,543,0,0,0,3
"Decatur","IL",222,222,0,0,0,3
"Deltona-Daytona Beach-Ormond Beach","FL",15190,14602,0,0,588,3
"Denver-Aurora-Broomfield","CO",47503,34049,251,0,13203,3
"Des Moines-West Des Moines","IA",24534,24302,232,0,0,3
"Detroit-Warren-Livonia","MI",13162,13162,0,0,0,3
"Dothan","AL",2497,2497,0,0,0,3
"Dover","DE",5886,5886,0,0,0,3
"Dubuque","IA",5206,4683,523,0,0,3
"Duluth","MN-WI",2170,1594,0,0,576,3
"Durham-Chapel Hill","NC",30177,30177,0,0,0,3
"Eau Claire","WI",1688,1568,120,0,0,3
"El Centro","CA",1314,587,0,282,445,3
"El Paso","TX",35893,35893,0,0,0,3
"Elizabethtown","KY",2552,2552,0,0,0,3
"Elkhart-Goshen","IN",1715,1715,0,0,0,3
"Elmira","NY",0,0,0,0,0,3
"Erie","PA",2276,2066,210,0,0,3
"Eugene-Springfield","OR",9777,9347,0,0,430,3
"Evansville","IN-KY",3630,3418,0,0,212,3
"Fairbanks","AK",331,331,0,0,0,3
"Fargo","ND-MN",0,0,0,0,0,3
"Farmington","NM",3447,3200,0,247,0,3
"Fayetteville","NC",23883,23517,0,0,366,3
"Fayetteville-Springdale-Rogers","AR-MO",18652,10091,575,0,7986,3
"Flagstaff","AZ",2119,2119,0,0,0,3
"Flint","MI",694,694,0,0,0,3
"Florence","SC",4483,3943,0,0,540,3
"Florence-Muscle Shoals","AL",1012,938,74,0,0,3
"Fond du Lac","WI",494,494,0,0,0,3
"Fort Collins-Loveland","CO",6944,6944,0,0,0,3
"Fort Smith","AR-OK",5458,4208,0,0,1250,3
"Fort Walton Beach-Crestview-Destin","FL",3774,3362,0,0,412,3
"Fort Wayne","IN",8056,8056,0,0,0,3
"Fresno","CA",24300,22206,195,728,1171,3
"Gadsden","AL",770,770,0,0,0,3
"Gainesville","FL",4230,3561,0,0,669,3
"Gainesville","GA",1990,1840,150,0,0,3
"Glens Falls","NY",1344,1344,0,0,0,3
"Goldsboro","NC",1871,1871,0,0,0,3
"Grand Forks","ND-MN",0,0,0,0,0,3
"Grand Junction","CO",3631,3631,0,0,0,3
"Grand Rapids-Wyoming","MI",7990,7750,240,0,0,3
"Great Falls","MT",966,966,0,0,0,3
"Greeley","CO",9180,9035,0,0,145,3
"Green Bay","WI",2501,2501,0,0,0,3
"Greensboro-High Point","NC",26727,20322,0,0,6405,3
"Greenville","NC",6909,5789,1120,0,0,3
"Greenville","SC",27705,27705,0,0,0,3
"Gulfport-Biloxi","MS",16400,13668,1743,989,0,3
"Hagerstown-Martinsburg","MD-WV",8748,8748,0,0,0,3
"Hanford-Corcoran","CA",2205,2205,0,0,0,3
"Harrisburg-Carlisle","PA",10558,9658,0,0,900,3
"Harrisonburg","VA",7736,5556,0,0,2180,3
"Hartford-West Hartford-East Hartford","CT",7644,7579,0,0,65,3
"Hattiesburg","MS",2194,801,188,0,1205,3
"Hickory-Lenoir-Morganton","NC",8257,8257,0,0,0,3
"Hinesville-Fort Stewart","GA",1293,1293,0,0,0,3
"Holland-Grand Haven","MI",2181,2181,0,0,0,3
"Honolulu","HI",14888,14888,0,0,0,3
"Hot Springs","AR",328,328,0,0,0,3
"Houma-Bayou Cane-Thibodaux","LA",9669,9669,0,0,0,3
"Houston-Sugar Land-Baytown","TX",328630,300422,401,0,27807,3
"Huntington-Ashland","WV-KY-OH",220,220,0,0,0,3
"Huntsville","AL",24670,17366,0,0,7304,3
"Idaho Falls","ID",2742,2742,0,0,0,3
"Indianapolis-Carmel","IN",71424,55355,908,0,15161,3
"Iowa City","IA",12355,11265,0,0,1090,3
"Ithaca","NY",535,535,0,0,0,3
"Jackson","MI",290,290,0,0,0,3
"Jackson","MS",15995,15995,0,0,0,3
"Jackson","TN",845,845,0,0,0,3
"Jacksonville","FL",39474,35956,95,0,3423,3
"Jacksonville","NC",12196,12196,0,0,0,3
"Janesville","WI",1927,1402,525,0,0,3
"Jefferson City","MO",2399,2399,0,0,0,3
"Johnson City","TN",4580,4420,160,0,0,3
"Johnstown","PA",107,107,0,0,0,3
"Jonesboro","AR",2981,2981,0,0,0,3
"Joplin","MO",1123,933,190,0,0,3
"Kalamazoo-Portage","MI",5926,5926,0,0,0,3
"Kankakee-Bradley","IL",111,111,0,0,0,3
"Kansas City","MO-KS",23791,23008,230,553,0,3
"Kennewick-Pasco-Richland","WA",8662,7965,0,0,697,3
"Killeen-Temple-Fort Hood","TX",22457,21862,595,0,0,3
"Kingsport-Bristol-Bristol","TN-VA",3432,3432,0,0,0,3
"Kingston","NY",1370,1155,215,0,0,3
"Knoxville","TN",15118,13914,0,0,1204,3
"Kokomo","IN",3702,202,0,0,3500,3
"La Crosse","WI-MN",1058,1058,0,0,0,3
"Lafayette","IN",6062,6062,0,0,0,3
"Lafayette","LA",8992,8699,0,0,293,3
"Lake Charles","LA",5849,4822,125,0,902,3
"Lake Havasu City-Kingman","AZ",4515,4515,0,0,0,3
"Lakeland-Winter Haven","FL",20220,20220,0,0,0,3
"Lancaster","PA",6481,5536,380,565,0,3
"Lansing-East Lansing","MI",2205,2003,0,0,202,3
"Laredo","TX",6197,5782,0,0,415,3
"Las Cruces","NM",9070,8901,169,0,0,3
"Las Vegas-Paradise","NV",62150,32796,1290,0,28064,3
"Lawrence","KS",11462,1107,0,0,10355,3
"Lawton","OK",389,389,0,0,0,3
"Lebanon","PA",4219,4219,0,0,0,3
"Lewiston","ID-WA",216,216,0,0,0,3
"Lewiston-Auburn","ME",1020,1020,0,0,0,3
"Lexington-Fayette","KY",16155,15005,850,300,0,3
"Lima","OH",0,0,0,0,0,3
"Lincoln","NE",7127,6947,180,0,0,3
"Little Rock-North Little Rock","AR",24065,19706,140,0,4219,3
"Logan","UT-ID",2837,2837,0,0,0,3
"Longview","TX",1858,1628,0,0,230,3
"Longview","WA",2250,2250,0,0,0,3
"Los Angeles-Long Beach-Santa Ana","CA",125577,67706,5504,4339,48028,3
"Louisville-Jefferson County","KY-IN",27841,25819,0,370,1652,3
"Lubbock","TX",14636,14636,0,0,0,3
"Lynchburg","VA",6238,6238,0,0,0,3
"Macon","GA",1480,1480,0,0,0,3
"Madera-Chowchilla","CA",4818,1080,204,3534,0,3
"Madison","WI",12660,11900,189,248,323,3
"Manchester-Nashua","NH",5150,4669,0,0,481,3
"Manhattan","KS",6719,5664,0,0,1055,3
"Mankato-North Mankato","MN",1837,1837,0,0,0,3
"Mansfield","OH",584,584,0,0,0,3
"McAllen-Edinburg-Mission","TX",23147,22522,240,385,0,3
"Medford","OR",5445,4994,0,451,0,3
"Memphis","TN-MS-AR",16959,16959,0,0,0,3
"Merced","CA",1073,1073,0,0,0,3
"Miami-Fort Lauderdale-Pompano Beach","FL",57198,43526,201,0,13471,3
"Michigan City-La Porte","IN",1347,1347,0,0,0,3
"Midland","TX",4005,4005,0,0,0,3
"Milwaukee-Waukesha-West Allis","WI",23687,19949,480,275,2983,3
"Minneapolis-St. Paul-Bloomington","MN-WI",55131,49890,767,320,4154,3
"Missoula","MT",2276,2276,0,0,0,3
"Mobile","AL",11137,10942,195,0,0,3
"Modesto","CA",4099,3423,0,0,676,3
"Monroe","LA",1856,1353,0,120,383,3
"Monroe","MI",181,181,0,0,0,3
"Montgomery","AL",4199,4199,0,0,0,3
"Morgantown","WV",60,60,0,0,0,3
"Morristown","TN",2017,2017,0,0,0,3
"Mount Vernon-Anacortes","WA",2645,2645,0,0,0,3
"Muncie","IN",551,551,0,0,0,3
"Muskegon-Norton Shores","MI",571,383,188,0,0,3
"Myrtle Beach-North Myrtle Beach-Conway","SC",17358,14461,0,0,2897,3
"Napa","CA",0,0,0,0,0,3
"Naples-Marco Island","FL",12032,10724,0,0,1308,3
"Nashville-Davidson--Murfreesboro","TN",69879,61899,0,0,7980,3
"New Haven-Milford","CT",2668,1797,158,0,713,3
"New Orleans-Metairie-Kenner","LA",33372,31005,1367,0,1000,3
"New York-Northern New Jersey-Long Island","NY-NJ-PA",181960,118240,14302,4404,45014,3
"Niles-Benton Harbor","MI",110,110,0,0,0,3
"Norwich-New London","CT",6405,3945,0,0,2460,3
"Ocala","FL",4127,4127,0,0,0,3
"Ocean City","NJ",4272,2956,1316,0,0,3
"Odessa","TX",2166,2166,0,0,0,3
"Ogden-Clearfield","UT",16896,15703,200,0,993,3
"Oklahoma City","OK",38278,36798,476,442,562,3
"Olympia","WA",20860,19486,280,1094,0,3
"Omaha-Council Bluffs","NE-IA",24239,24081,158,0,0,3
"Orlando-Kissimmee","FL",108938,58552,854,0,49532,3
